model,fold,horizon,forecast_origin,n,MAE,RMSE,sMAPE
XGBoost,2,3,2026-01-26 11:00:00,17,0.5120529723323248,0.7640393487151936,0.6860680090310535
XGBoost,2,3,2026-01-26 12:00:00,18,0.49398007804964755,0.7437684921268343,0.7983816256224734
XGBoost,2,3,2026-01-26 13:00:00,15,0.642567019992404,0.8274854079577227,0.8504410144014928
XGBoost,2,3,2026-01-26 14:00:00,17,0.8636251711377912,1.3160748155105628,1.2293731221926887
XGBoost,2,3,2026-01-26 15:00:00,24,0.7413107200905128,1.0912018358561058,0.932017016446574
XGBoost,2,3,2026-01-26 16:00:00,20,0.969706429375543,1.3528661092837395,1.4825710630304287
XGBoost,2,3,2026-01-26 17:00:00,23,1.1352057894646836,1.46758141662018,1.8442407362569797
XGBoost,2,3,2026-01-26 18:00:00,19,0.8589140016433091,1.3234024187966416,1.2629384162863742
XGBoost,2,3,2026-01-26 19:00:00,20,0.9573537685253001,1.3531699128947126,1.114756655532607
XGBoost,2,3,2026-01-26 20:00:00,13,0.8990490253155051,1.4527858346194347,0.93890225515662
XGBoost,2,3,2026-01-26 21:00:00,19,0.8278025130779415,1.1370908223485576,0.8763838084880294
XGBoost,2,3,2026-01-26 22:00:00,18,0.6042861938476555,0.9288024624500858,0.6247016855740307
XGBoost,2,3,2026-01-26 23:00:00,22,0.6433097954952349,0.957510738546318,0.7551698216426531
XGBoost,2,3,2026-01-27 00:00:00,24,0.31775347391764325,0.4201152979910258,0.34223675102443246
XGBoost,2,3,2026-01-27 01:00:00,30,0.4363533020019531,0.5823758166308395,0.4553941294292749
XGBoost,2,3,2026-01-27 02:00:00,16,0.48345104853312176,0.5954349915308695,0.5593278514060155
XGBoost,2,3,2026-01-27 03:00:00,20,0.632676294114854,0.7515763481619416,0.8076685465051492
XGBoost,2,3,2026-01-27 04:00:00,15,0.7238473397714125,0.9402760498710707,1.0164166906874685
XGBoost,2,3,2026-01-27 05:00:00,15,0.7423052469889326,0.9069542250716632,0.9344687717968038
XGBoost,2,3,2026-01-27 06:00:00,13,1.0399257953350363,1.2378382418062814,1.8315823634114161
XGBoost,2,3,2026-01-27 07:00:00,16,1.3080695470174164,1.7235736182557013,2.1574725029198647
XGBoost,2,3,2026-01-27 08:00:00,15,0.9653467814127605,1.2413973986349156,1.4432745762700805
XGBoost,2,3,2026-01-27 09:00:00,17,1.0257842867982154,1.2978376125867552,1.459697702073861
XGBoost,2,3,2026-01-27 10:00:00,13,0.7617228581355172,0.9581441734624607,0.8593611845297833
XGBoost,2,3,2026-01-27 11:00:00,15,0.6920488993326817,0.7941373470958788,0.7875865031971893
XGBoost,2,3,2026-01-27 12:00:00,15,0.42749905056423676,0.5196914053156823,0.4788997542597688
XGBoost,2,3,2026-01-27 13:00:00,18,0.3744184705946179,0.45583586298234247,0.5277428559837866
XGBoost,2,3,2026-01-27 14:00:00,19,0.23888355574877396,0.2984436656963232,0.33637759478850704
XGBoost,2,3,2026-01-27 15:00:00,12,0.6514600471214006,1.0233632617057118,1.3173367052420761
XGBoost,2,3,2026-01-27 16:00:00,17,0.9106155594969106,1.2365504022858047,1.371481137314419
XGBoost,2,3,2026-01-27 17:00:00,21,1.571806468660869,1.9592963143741204,2.024028031916255
XGBoost,2,3,2026-01-27 18:00:00,19,1.2166986298142812,1.7854851779371101,1.3348742523636679
XGBoost,2,3,2026-01-27 19:00:00,17,1.2152646382649734,1.6292844573779672,1.322838624054226
XGBoost,2,3,2026-01-27 20:00:00,13,0.4972765995905946,0.6100088065018336,0.5972177789322111
XGBoost,2,3,2026-01-27 21:00:00,10,0.39664688110351565,0.49559959059022257,0.4359782669952505
XGBoost,2,3,2026-01-27 22:00:00,11,0.36806453358043323,0.5047919344526309,0.4608012602838452
XGBoost,2,3,2026-01-27 23:00:00,15,0.2941233317057292,0.6188189295063213,0.30326735168279223
XGBoost,2,3,2026-01-28 00:00:00,18,0.10399881998697917,0.17862595186671792,0.10917768036380528
XGBoost,2,3,2026-01-28 01:00:00,16,0.08689570426940918,0.10781856347410686,0.09841732183358627
XGBoost,2,3,2026-01-28 02:00:00,22,0.10216250564112808,0.19453164899393618,0.13610657841408583
XGBoost,2,3,2026-01-28 03:00:00,22,0.6457837615350285,1.1633146684086135,1.0732170405644306
XGBoost,2,3,2026-01-28 04:00:00,22,0.6936648461955163,1.2521566707917113,0.9716522350386761
XGBoost,2,3,2026-01-28 05:00:00,14,0.32700493222191207,0.8179317765084658,0.4412758406026912
XGBoost,2,3,2026-01-28 06:00:00,14,0.29146530514671687,0.5590812098293675,0.37508220727694214
XGBoost,2,3,2026-01-28 07:00:00,15,0.19484139901620381,0.35269513530777963,0.26393578762439807
XGBoost,2,3,2026-01-28 08:00:00,15,0.3435519748263888,0.6039463091053087,0.5681924136146853
XGBoost,2,3,2026-01-28 09:00:00,20,0.12002970377604191,0.19693908485687087,0.13323263780799596
XGBoost,2,3,2026-01-28 10:00:00,22,0.1593793811220109,0.320042560346881,0.2646978967471059
XGBoost,2,3,2026-01-28 11:00:00,23,0.36651931983837216,0.7208345220672832,0.5469646866613812
XGBoost,2,3,2026-01-28 12:00:00,30,0.38995310465494865,0.9851246198873577,0.8293778728123367
XGBoost,2,3,2026-01-28 13:00:00,30,0.28777356559847594,0.5227889878015142,0.44541329305759203
XGBoost,2,3,2026-01-28 14:00:00,27,0.25140448885526495,0.409592499406161,0.3744349103434682
XGBoost,2,3,2026-01-28 15:00:00,18,0.5341196177918234,0.8981384389096364,0.9565700276567557
XGBoost,2,3,2026-01-28 16:00:00,21,0.5742752976728708,0.7718200491653294,0.7592398889089099
XGBoost,2,3,2026-01-28 17:00:00,22,0.7574211852719089,0.9151840812325683,0.9837969215690968
XGBoost,2,3,2026-01-28 18:00:00,31,0.8488382865878417,1.0348823020054492,0.9919811478885284
XGBoost,2,3,2026-01-28 19:00:00,23,0.6912663040529703,0.9015155108746905,0.7675314570390744
XGBoost,2,3,2026-01-28 20:00:00,28,0.7747357080853178,1.0043960756197092,0.830418754356341
XGBoost,2,3,2026-01-28 21:00:00,19,0.6134468212462307,0.8107308104553536,0.6597452447104624
XGBoost,2,3,2026-01-28 22:00:00,15,0.3946384006076389,0.5616656754247786,0.4096374789659297
XGBoost,2,3,2026-01-28 23:00:00,23,0.26779086347939324,0.49889530548098293,0.3572967624266323
XGBoost,2,3,2026-01-29 00:00:00,20,0.07680130004882812,0.11882145527735152,0.08092285533442518
XGBoost,2,3,2026-01-29 01:00:00,19,0.06660662199321546,0.09304334570289047,0.07434008419540049
XGBoost,2,3,2026-01-29 02:00:00,21,0.13606052297763693,0.2921599198020426,0.16611545600069974
XGBoost,2,3,2026-01-29 03:00:00,25,0.6246562194824221,1.4859953400705999,0.7979145654515571
XGBoost,2,3,2026-01-29 04:00:00,28,0.8522308137681746,2.0165143904470146,1.3696996473883016
XGBoost,2,3,2026-01-29 05:00:00,21,0.45454893162641535,1.0503491129536677,0.7611645744675959
XGBoost,2,3,2026-01-29 06:00:00,25,0.3770997111002601,0.6543992150691104,0.718817600959203
XGBoost,2,3,2026-01-29 07:00:00,23,0.5125435538913892,0.8887004322721912,0.8673798274461432
XGBoost,2,3,2026-01-29 08:00:00,23,0.7597964190054631,1.3969551435017078,1.0028073267587612
XGBoost,2,3,2026-01-29 09:00:00,16,0.9268473784128829,1.5815399409600333,1.2459125257882655
XGBoost,2,3,2026-01-29 10:00:00,16,0.9044612248738603,1.7199820512246828,1.0665691000367132
XGBoost,2,3,2026-01-29 11:00:00,13,0.46256862542568145,0.6480575032622872,0.6842799771462931
XGBoost,2,3,2026-01-29 12:00:00,10,0.49806823730468797,0.9020460577638729,0.515939119566036
XGBoost,2,3,2026-01-29 13:00:00,15,0.42873501247829865,0.8368907922794839,0.44491297647567707
XGBoost,2,3,2026-01-29 14:00:00,15,0.48799828423394065,0.6842059300812846,0.6150430655216975
XGBoost,2,3,2026-01-29 15:00:00,19,0.6134421142221191,0.8289642620901972,0.724455381763993
XGBoost,2,3,2026-01-29 16:00:00,22,0.8213329893169982,1.0255403083205923,0.9064723453481041
XGBoost,2,3,2026-01-29 17:00:00,25,1.198605702718099,1.4652918629371023,1.35240128886512
XGBoost,2,3,2026-01-29 18:00:00,19,1.3072306092022459,1.5327243232396148,1.5048575657693966
XGBoost,2,3,2026-01-29 19:00:00,22,1.6125593474417024,2.1386545425835393,1.8813483092485617
XGBoost,2,3,2026-01-29 20:00:00,22,0.9405420476740062,1.3175656885942941,1.0700480945834316
XGBoost,2,3,2026-01-29 21:00:00,29,0.6565132141113281,0.9503306076792362,0.7572474083881653
XGBoost,2,3,2026-01-29 22:00:00,26,0.3528792878501431,0.6685465458325416,0.3754679296773322
XGBoost,2,3,2026-01-29 23:00:00,33,0.34108429725723993,0.9270088707061955,0.3839851522083264
XGBoost,2,3,2026-01-30 00:00:00,33,0.323793391988735,0.9104031732555748,0.3521882172036928
XGBoost,2,3,2026-01-30 01:00:00,38,0.09781546341745477,0.16915409469703607,0.12271618740347764
XGBoost,2,3,2026-01-30 02:00:00,39,0.14859248249166268,0.28282492810827026,0.19336038926677945
XGBoost,2,3,2026-01-30 03:00:00,37,0.3936711255017221,0.7301542818289475,0.49773614617262474
XGBoost,2,3,2026-01-30 04:00:00,24,0.36328250390511935,0.7562747843037693,0.5664592743734109
XGBoost,2,3,2026-01-30 05:00:00,28,0.4812766029721214,0.9403586769525856,0.8438485810567051
XGBoost,2,3,2026-01-30 06:00:00,29,0.300300710198219,0.5907762430598064,0.4816954084292817
XGBoost,2,3,2026-01-30 07:00:00,44,0.3682827901358555,0.9231506833558273,0.540371981760072
XGBoost,2,3,2026-01-30 08:00:00,43,0.4227163428175975,0.9548092587874454,0.5283463057138069
XGBoost,2,3,2026-01-30 09:00:00,32,0.3769116269217593,1.0519323146841102,0.5775416121031423
XGBoost,2,3,2026-01-30 10:00:00,30,0.45627678765191,1.1779400377050018,0.7560341264370828
XGBoost,2,3,2026-01-30 11:00:00,19,0.14623992206060415,0.21937569793231887,0.17877842011349399
XGBoost,2,3,2026-01-30 12:00:00,21,0.2179081427357187,0.3636724783644219,0.2965735213896869
XGBoost,2,3,2026-01-30 13:00:00,12,0.15701406973379642,0.27302695124617116,0.21816680439207872
XGBoost,2,3,2026-01-30 14:00:00,17,0.36130448883655014,0.6887347502336592,0.7777555293876496
XGBoost,2,3,2026-01-30 15:00:00,22,0.6847547473329487,1.1609901923408343,1.10068778976225
XGBoost,2,3,2026-01-30 16:00:00,24,0.8087481922573511,1.1749569822046504,1.1962162638004539
XGBoost,2,3,2026-01-30 17:00:00,25,1.0412345603660302,1.622538083052707,1.3891368141535718
XGBoost,2,3,2026-01-30 18:00:00,27,0.7079070186745812,1.012586791535464,0.8694455187418777
XGBoost,2,3,2026-01-30 19:00:00,20,0.48554724234121804,0.7692402758684598,0.5790394046902638
XGBoost,2,3,2026-01-30 20:00:00,19,0.30858631394295216,0.5205864556184547,0.3304165060971325
XGBoost,2,3,2026-01-30 21:00:00,21,0.2857559446304561,0.527975706198066,0.2976834187341173
XGBoost,2,3,2026-01-30 22:00:00,25,0.2860557217068143,0.5898606596776907,0.2982017484417445
XGBoost,2,3,2026-01-30 23:00:00,32,0.205645971828037,0.4835825099383973,0.22998323770861454
XGBoost,2,3,2026-01-31 00:00:00,33,0.11692706021395596,0.2009498598026814,0.1355167545781451
XGBoost,2,3,2026-01-31 01:00:00,37,0.08254076983477618,0.13820632362498464,0.08824856875773981
XGBoost,2,3,2026-01-31 02:00:00,33,0.11354288428720802,0.2109726732381923,0.14079722584713428
XGBoost,2,3,2026-01-31 03:00:00,24,0.25187725490993923,0.39978505582270474,0.30282180281530696
XGBoost,2,3,2026-01-31 04:00:00,18,0.34571273238570627,0.6036559051042062,0.4327636883472949
XGBoost,2,3,2026-01-31 05:00:00,20,0.42117335001627626,0.7671687775295147,0.5536229679175589
XGBoost,2,3,2026-01-31 06:00:00,31,0.4964921465911322,1.0182659435069596,0.6001955573516863
XGBoost,2,3,2026-01-31 07:00:00,29,0.7128349245736424,1.4037970117306677,1.2104878597318676
XGBoost,2,3,2026-01-31 08:00:00,30,0.5977641776756003,1.068898861985773,1.0181810374348745
XGBoost,2,3,2026-01-31 09:00:00,21,0.9780073418188346,1.6054704798094435,1.664040359867569
XGBoost,2,3,2026-01-31 10:00:00,30,1.029545692161277,1.7489148801541632,1.673208221959507
XGBoost,2,3,2026-01-31 11:00:00,28,0.6208816861349437,1.1625164956851277,1.088899716316901
XGBoost,2,3,2026-01-31 12:00:00,41,0.36188463660759673,0.7022547245976198,0.6951679670981855
XGBoost,2,3,2026-01-31 13:00:00,39,0.24072754688752043,0.4000232664677313,0.374711553397559
XGBoost,2,3,2026-01-31 14:00:00,37,0.3968243680081446,0.6911502889263885,0.6404638393948936
XGBoost,2,3,2026-01-31 15:00:00,35,0.6282090202210442,0.9484667392887014,0.9271795975463444
XGBoost,2,3,2026-01-31 16:00:00,36,0.9676448759228111,1.3469311059165494,1.4296441551889272
XGBoost,2,3,2026-01-31 17:00:00,28,0.9530355413124045,1.5986774455762351,1.1077174970217178
XGBoost,2,3,2026-01-31 18:00:00,30,1.356171252403731,1.9279236022925568,1.4951153411041243
XGBoost,2,3,2026-01-31 19:00:00,29,1.453103573386241,2.024697871566403,1.6321347280366207
XGBoost,2,3,2026-01-31 20:00:00,38,1.1419904459754386,1.6610453744266271,1.2962539543507308
XGBoost,2,3,2026-01-31 21:00:00,36,1.198125803912126,1.7006164539800235,1.424911434898811
XGBoost,2,3,2026-01-31 22:00:00,28,0.2991336085808971,0.4827451065658304,0.32642217134183726
XGBoost,2,3,2026-01-31 23:00:00,28,0.27359877692328566,0.4519525223591923,0.3227279333326964
XGBoost,2,3,2026-02-01 00:00:00,16,0.1565574804941813,0.2347236084616717,0.1637247422429681
XGBoost,2,3,2026-02-01 01:00:00,24,0.14798286226060656,0.24332861105234682,0.16098133016123636
XGBoost,2,3,2026-02-01 02:00:00,25,0.10878300984700522,0.15868903120109806,0.1287841014766355
XGBoost,2,3,2026-02-01 03:00:00,41,0.13868672027174378,0.23184086859704633,0.1713959438054381
XGBoost,2,3,2026-02-01 04:00:00,39,0.17176701834625235,0.3206338507518676,0.24436894347509722
XGBoost,2,3,2026-02-01 05:00:00,38,0.42494709542852654,0.8972714088734577,0.6264508723427006
XGBoost,2,3,2026-02-01 06:00:00,39,1.2184664517046726,2.572972726665609,1.8318309998049271
XGBoost,2,3,2026-02-01 07:00:00,37,1.7807536540446707,3.736969917936046,2.7741209429939078
XGBoost,2,3,2026-02-01 08:00:00,24,1.2933199493973346,3.0073386893687615,2.3033237985971184
XGBoost,2,3,2026-02-01 09:00:00,20,1.615306981404623,3.6364874305771298,2.31472944303303
XGBoost,2,3,2026-02-01 10:00:00,22,1.7322898055567888,3.87916938486834,2.539030735048264
XGBoost,2,3,2026-02-01 11:00:00,29,1.724918716255276,3.395287540594679,2.890971015545457
XGBoost,2,3,2026-02-01 12:00:00,43,1.6321047504434907,3.1158037509710783,2.6750929329424293
XGBoost,2,3,2026-02-01 13:00:00,30,0.9758133499710647,2.270307427501654,1.9290692047922273
XGBoost,2,3,2026-02-01 14:00:00,22,0.582818753791578,1.4146951361300613,0.7842876447876465
XGBoost,2,3,2026-02-01 15:00:00,24,0.5282438949302389,1.2203477733241646,1.0992957444135691
XGBoost,2,3,2026-02-01 16:00:00,25,1.4927628072102868,2.0704005182874545,2.24233574164198
XGBoost,2,3,2026-02-01 17:00:00,31,2.6005425948823233,4.132798569016355,4.165300695962225
XGBoost,2,3,2026-02-01 18:00:00,16,3.8267489804161925,5.235262611434029,5.909933141158035
XGBoost,2,3,2026-02-01 19:00:00,15,1.162512583791473,1.5582558673342795,1.3970519128179768
XGBoost,2,3,2026-02-01 20:00:00,17,1.889031653310738,2.9994156184999414,2.4293666071142397
XGBoost,2,6,2026-01-26 00:00:00,26,0.7364216535519332,1.3305655590259837,0.8300279521693614
XGBoost,2,6,2026-01-26 01:00:00,26,0.7429672828087437,1.2497857909873984,0.9230673877569563
XGBoost,2,6,2026-01-26 02:00:00,26,0.830239437787961,1.5284707985137282,1.0914129768560457
XGBoost,2,6,2026-01-26 03:00:00,22,1.3268558617794162,2.3977592482207823,1.7500838670715892
XGBoost,2,6,2026-01-26 04:00:00,21,2.0467416753213876,3.810382126007466,5.016570242749568
XGBoost,2,6,2026-01-26 05:00:00,19,1.6649233589395451,2.411860578831376,3.4169173515028484
XGBoost,2,6,2026-01-26 06:00:00,19,1.6681103399622519,2.4301302858497187,3.5126924974151583
XGBoost,2,6,2026-01-26 07:00:00,18,1.453231533662772,2.1611408181169884,2.9461189705194455
XGBoost,2,6,2026-01-26 08:00:00,18,1.1286101211736226,1.848885247950261,2.3750104749796535
XGBoost,2,6,2026-01-26 09:00:00,19,0.8685802526641303,1.291532726013965,1.6818222017702498
XGBoost,2,6,2026-01-26 10:00:00,19,0.4053891544453582,0.5685312679853329,0.6895759999523129
XGBoost,2,6,2026-01-26 11:00:00,19,0.5020181800886904,0.7199159277550656,0.823588382505293
XGBoost,2,6,2026-01-26 12:00:00,24,0.6099562256424514,0.8735412219427133,0.9939401890501554
XGBoost,2,6,2026-01-26 13:00:00,23,0.6917071724859418,0.9278606261132758,0.891710231675138
XGBoost,2,6,2026-01-26 14:00:00,26,0.7247822231716579,0.9999864436716738,0.8694308196727542
XGBoost,2,6,2026-01-26 15:00:00,30,0.7509319587990085,0.9781619648759318,0.8869775138373296
XGBoost,2,6,2026-01-26 16:00:00,26,0.8263231065538194,0.9939788947186607,0.987153684682638
XGBoost,2,6,2026-01-26 17:00:00,27,0.9740679297427575,1.1826579265981205,1.2198422272466876
XGBoost,2,6,2026-01-26 18:00:00,22,0.9529036204020187,1.2436684191692762,1.1367249039766625
