path,keywords,match_count,content_excerpt_copied
logs/P5_v2_2_parallel_run1/052_P5A_xgboost_w4_fold4_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/053_P5A_xgboost_w4_fold4_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/054_P5A_tcn_w4_fold4_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/055_P5A_tcn_w4_fold4_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/056_P5A_tcn_w4_fold4_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/057_P5A_tcn_w4_fold4_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/058_P5A_tcn_w4_fold4_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/059_P5A_crg_tcn_w4_fold4_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/060_P5A_crg_tcn_w4_fold4_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/061_P5A_crg_tcn_w4_fold4_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/062_P5A_crg_tcn_w4_fold4_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/063_P5A_crg_tcn_w4_fold4_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/064_P5A_seasonal_ha_w6_fold3_end.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/065_P5A_xgboost_w6_fold3_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/066_P5A_xgboost_w6_fold3_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/067_P5A_xgboost_w6_fold3_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/068_P5A_xgboost_w6_fold3_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/069_P5A_xgboost_w6_fold3_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/070_P5A_tcn_w6_fold3_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/071_P5A_tcn_w6_fold3_end_s2025.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/072_P5A_tcn_w6_fold3_end_s2026.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/073_P5A_tcn_w6_fold3_end_s3407.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/074_P5A_tcn_w6_fold3_end_s202607.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/075_P5A_crg_tcn_w6_fold3_end_s42.stderr.log,final_week,1,False
logs/P5_v2_2_parallel_run1/076_P5A_crg_tcn_w6_fold3_end_s2025.stderr.log,final_week,1,False
